sentence,label
保持“人间清醒”，积极面对每一个挑战。,1
我的吹风机风速不够。,0
网络出现大面积瘫痪，无法正常使用。,0
我的期望落空了。,0
我的膝盖受伤了。,0
孩子们的成绩越来越好，家长们都非常高兴。,1
总是被人利用，感到无助。,0
我觉得自己的生活一片黑暗，找不到任何希望的光芒。,0
　　27、让你难过的事情，有一天，你必须会笑着说出来。,1
　　240、没有创造的生活不能算生活，只能算活着。,1
部分商家虚假宣传，误导消费者。,0
4. 微笑是最好的礼物，让我们多给身边的人带来笑容。,1
每一次挑战都是一次成长的机会。,1
餐厅位于市中心,2
信念让我们勇往直前。,1
我觉得自己的生活一团糟，简直就像是一场噩梦再现。,0
我的腿受伤了。,0
总是会遇到一些困难，但也能够克服。,2
对待他人的善良和尊重会回报到我们自己身上。,1
学习的压力让人喘不过气来。,0
　　5、别人能够替你开车，但不能替你走路；能够替你做事，但不能替你感受。人生的路要靠自己去走，成功要靠自己去争取。天助自助者，成功者自救。,1
性价比一般般。,2
用一颗感恩的心去面对生活，你会发现它更加美好。,1
我的钱包丢了。,0
做一个有责任心的人，让社会更加和谐。,1
这个款式比较普通。,2
每一份“努力”，都会化为成功的动力。,1
悲观的心态让人陷入消极的循环。,0
　　291、是我的，终归是我的；不是我的，再去争取也会灰飞烟灭，何必呢？还是默默在角落做好一个旁观者，顺其自然，随遇而安，好好过自己的生活。,1
　　119、选山攀崖！量力而为！,1
52. 在困境中坚持向前，因为胜利就在转角等待着你。,1
我觉得自己的生活一团糟，简直就像是个噩梦。,0
珍惜当下，享受生活中的每一刻。,1
"23. ""与其诅咒黑暗，不如燃起蜡烛。""我选择成为光明的传播者。",1
积极的态度是战胜困难的关键，让我们保持乐观。,1
让我们一起“加油”，实现自己的梦想。,1
37. 用希望和勇气去迎接每一天的到来，把握生活的美好。,1
"8. ""成功总是属于那些不断尝试的人。""我从不畏惧失败，因为它让我更接近成功。",1
微笑背后隐藏着无尽的悲伤。,0
用心去感受生活的美好，你会发现它无处不在。,1
我的工作压力好大。,0
　　257、想要逃避总有借口，想要成功总有方法！,1
努力了这么久，还是没有什么成果。,0
我的胳膊骨折了。,0
相信自己的选择，因为它们会为我们带来幸福。,1
街头的小吃摊总是热闹非凡，味道也很地道。,1
83. 我的牙痛得让我夜不能寐，看牙医的费用也不便宜。,0
坚持梦想，让我们的人生更加有意义。,1
听到那首熟悉的旋律，感觉整个心情都轻松了。,1
即使前路漫长，但我依然对未来充满信心，因为我知道自己有足够的勇气和毅力！,1
天气预报显示，整个星期都会下雨。,0
会议将于下午三点开始,2
设施一般，基本齐全。,2
每一次尝试都是向梦想迈出的一步。,1
我的脚疼得不能走路。,0
友谊如一盏明灯，照亮我们前行的路途。,1
微笑背后隐藏着无尽的悲伤。,0
面对挑战，感到无力和绝望。,0
乐于助人，让我们的世界更加美好。,1
"37. ""不管前路多么艰难，都比站在原地更接近幸福。""我勇敢地迈出每一步。",1
地球家园被破坏，感到无能为力。,0
109. 我的皮肤状况恶化，护肤品感觉都没效果。,0
挑战是生活中不可避免的一部分，但也能让我们成长。,2
　　92、性格决定命运，选择改变人生。,1
人生充满了无数美好的可能性，等待我们去探索。,1
　　278、当你孤独时，风儿就是我的歌声，愿它能使你得到片刻的安慰；当你骄傲时，雨点就是我的警钟，愿它能使你获得永恒的谦逊。,1
我的假期泡汤了。,0
　　47、昨日已经过去，即使昨日发生了再美的事情，我们也无法让它重新来过，明天还未来到，你把未来想象的像花一样那也是以后的事情，纵使你的手在长也无法抓到，我们唯一能够抓得到，掌控的了的就是今日。,1
　　107、安静的心是最高的品质，它是没有分界的，是完整的纯洁无染的。它就是全神贯注觉察力爱和最高的智慧。,1
　　131、只会幻想而不行动的人，永远也体会不到收获果实时的喜悦。,1
他们在讨论问题,2
　　300、态度决定一切，实力扞卫尊严！人要经得起诱惑耐得住寂寞！,1
　　116、一颗高尚的心应当承受灾祸而不是躲避灾祸，因为承受灾祸显示了意志的高尚，而躲避灾祸显示了内心的怯懦。,1
相信自己的实力，你将无所不能。,1
19. 相信自己的力量，你一定能创造奇迹的。,1
我觉得自己的环境越来越拥挤，简直就像是个笼子。,0
在逆境中保持乐观，是战胜困难的关键。,1
不断挑战自我，让我们不断成长。,1
每天都面对着无法解决的问题，简直让我感到绝望。,0
总是遇到自私的人，对人性感到失望。,0
　　141、没有热忱，世间便无进步。,1
　　3、这个社会是存在不公平的，不要抱怨，因为没有用！人总是在反省中进步的！,1
　　255、失去金钱的人损失甚少，失去健康的人损失极多，失去勇气的人损失一切。,1
不断挑战自我，让我们不断成长。,1
努力奋斗的人永远不会被生活击倒。,1
　　106、每个人都难免要受一些委屈，谁也不可能永远高昂着头。人生的路不好走，该低头时要低头，该让步时需让步。,1
面对挑战，感到无力和绝望。,0
　　238、爱是恒久忍耐，又有恩慈。爱是不嫉妒。爱是不自夸，不张狂，不作害羞的事。不求自己的益处。不轻易发怒。不计算人的恶。不喜欢不义。只喜欢真理。凡事包容。凡事相信。凡事盼望。凡事忍耐。爱是永不止息。,1
让我们一起“破浪前行”，无畏风雨。,1
我刚刚丢掉了一份重要的文件，简直让我后悔死了。,0
101. 我的搅拌机刀片钝了，做料理变得困难。,0
积极的态度是战胜困难的关键，让我们保持乐观。,1
每一次失败都是一次成长的机会，我会从中吸取经验，变得更加优秀和坚强！,1
每一次困难都是我们变得更加坚强的机会。,1
“打工人”也要有梦想，加油！,1
我的脚崴了。,0
不健康的生活习惯让人身心疲惫。,0
　　251、放弃一个深爱着的人是什么感觉？就像是一把大火烧了你住了很久的房子，你明知道那是你家，但再也回不去了。,1
平淡的生活也有其美好之处，需要我们去发现。,2
虽然遇到了困难，但我相信我有足够的韧性和坚强去应对挑战！,1
　　265、友情如水，淡而长远；友情如茶，香而清纯；友情如酒，烈而沁心；友情如雨，细而连绵；友情如雪，松而亮洁。人生短暂，珍惜友情。,1
90. 在每一次失败中汲取经验，在每一次成功中感受成就。,1
他们在聊天,2
包装一般，中规中矩。,2
健康的生活习惯让我们更加充满活力。,1
“内卷”的时代，也要学会“佛系”生活。,1
79. 相信自己的力量，你有无限的潜能等待着发掘。,1
　　187、朋友不分距离，天涯同好，交得其道；朋友不分男女，真知灼同，同日而语；一首音乐，简单和谐；一个问候，关怀体贴；一条信息，温馨弥漫。,1
我的房租又涨了。,0
　　108、只会在水泥地上走路的人，永远不会留下深深的脚印。,1
“emo”只是短暂的，让我们拥抱“阳光”和“正能量”。,1
拥有一颗感恩的心，会让生活更加丰富多彩。,1
对待他人的善良和尊重会回报到我们自己身上。,1
乐于助人，让我们的世界更美好。,1
　　144、坏情绪是失眠时折磨出来的，其实现实并没有你想的那样糟糕，生命有高峰也有低谷，根本没有一帆风顺的人生。,1
梦想是我们生命中最美丽的风景线。,1
景区内摊贩占道经营，影响游客通行。,0
今天的工作量太大了，我根本无法在规定时间内完成。,0
17. 哇哦，每一次坚持都是为了迎接更美好的明天！,1
服务态度一般,2
停车还算方便。,2
感恩的心让我们更加懂得珍惜。,2
"25. ""梦想不会逃跑，逃跑的永远是自己。""我追逐梦想，永不言弃。",1
我今天很忙,2
　　174、人活着必须不要都是为了自己，也不可能只为了自己。要做好人，想要得到别人尊重，就必须不断学习不断修身不断做好事，需一生不懈的努力。我们要尽自己的努力，去创造更好的社会。,1
生活中充满了痛苦和挣扎。,0
味道一般般，不难吃也不好吃。,2
雨后的大地散发出清新的气息，一切都变得生机勃勃。,1
面对挑战，有时候会感到无力，但也能够找到支持。,2
被人抄袭了作品，感到很失望。,0
　　300、态度决定一切，实力扞卫尊严！人要经得起诱惑耐得住寂寞！,1
最近真是太忙了，都没时间陪家人和朋友。,0
“破防”了也没关系，我们还有“复活甲”！,1
　　265、友情如水，淡而长远；友情如茶，香而清纯；友情如酒，烈而沁心；友情如雨，细而连绵；友情如雪，松而亮洁。人生短暂，珍惜友情。,1
　　87、这个世界，什么都能够安排，唯独你的心。这个世界失去谁都不可怕不要紧，唯独失去了你自己。以后还有很漫长很漫长的道路，都要一个人走完，都是靠自己，凭借自己的潜力去完成。这条道路，故事是昨日的瞬间，沿着长长的路，恍然如梦，到永远。,1
